페이지,상품명,상품설명,정가,할인가,할인율,배송유형,리뷰수,이미지URL,상품링크
16,[김구원선생] 두부 된장찌개 밀키트,강풍콩 두부로 완성하는 밥도둑 찌개,정가 없음,"7,200",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/c1ebe507-40f3-4f17-b44a-f64b2da03d2d.jpg,https://www.kurly.com/goods/5116396
16,[마이셰프] 얼큰 미나리 샤브샤브,향긋함이 깃든 매콤한 전골,"22,900","19,465",15%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/16ac4880-0adf-4be2-a477-dc5ac987fe19.jpeg,https://www.kurly.com/goods/5122964
16,[광화문 미진] 메밀 국수 3종 (택1),메밀 명가의 시그니처 메뉴,"9,980","9,081",9%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1647309164437l0.jpg,https://www.kurly.com/goods/5122472
16,[Picard] 토마토&모짜렐라 뇨끼,깔끔한 풍미가 매력적인 뇨끼 요리,정가 없음,"17,600",할인율 없음,샛별배송,181,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/96885853-986c-420b-a32e-4aab0789c40f.jpg,https://www.kurly.com/goods/1000284179
16,[피그인더가든] 시그니처 보울 샐러드 4종 (택1),맛과 영양을 모두 잡은 샐러드,정가 없음,"6,500",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/d60f477b-c8f9-4a39-b654-5ec47629ec65.jpg,https://www.kurly.com/goods/1000028557
16,[존쿡델리미트] 잠봉뵈르 샌드위치 (2개입),집에서 만나는 프랑스 샌드위치,정가 없음,"12,980",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/d988f840-3c95-421d-b85e-80a5823dec25.jpg,https://www.kurly.com/goods/1000052554
16,[샐러드판다] 판다의 카프레제 샐러드,토마토와 모짜렐라의 싱그러운 조화,정가 없음,"8,900",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/4c9876e5-9bd4-4ea5-aee2-e7c7f69d7bbd.jpg,https://www.kurly.com/goods/1000071849
16,[시티델리] French Toast 햄에그야채 (3개입),친숙한 매력의 토스트,정가 없음,"12,500",할인율 없음,샛별배송,201,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/25022a70-f1db-46bc-8168-55d42649d0a4.jpg,https://www.kurly.com/goods/1000192266
16,[스윗밸런스] 든든한 곡물 샐러드 4종,포케처럼 즐기는 든든한 샐러드,정가 없음,"6,500",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/b4c13bf9-b65e-4e92-82d2-eed965881836.jpg,https://www.kurly.com/goods/1000301036
16,[도제] 가츠산도,돈가스와 식빵의 단순한 조합,정가 없음,"6,500",할인율 없음,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1557464684408l0.jpg,https://www.kurly.com/goods/5036684
16,[Picard] 올리브오일을 더한 으깬 감자,부드러운 풍미가 매력적인,정가 없음,"8,600",할인율 없음,샛별배송,147,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/108def3c-4ae1-458b-90e3-87e8e90fb226.jpg,https://www.kurly.com/goods/1000284177
16,[Picard] 미니 포테이토 그라탕 (4개입),곁들이기 좋은 고소함,정가 없음,"11,600",할인율 없음,샛별배송,188,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/f8ab6c43-2050-4cf8-8aa2-14e19fb9cb8f.jpg,https://www.kurly.com/goods/1000284175
16,[99치킨] 두 마리 & 윙봉 콤보 (택1),부담 없이 즐기는 옛날 통닭,정가 없음,"9,900",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/f035f9b8-a411-4fea-9834-7c2e9d138029.jpg,https://www.kurly.com/goods/1000192107
16,[풀무원] 고소한 유부초밥,고소한 감칠맛이 매력적인,"5,680","4,540",20%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/88ebc81c-434f-4f26-8f95-2b373c08c7d0.jpeg,https://www.kurly.com/goods/5069131
16,[햇반] BIG 컵반 덮밥 시리즈 5종,더 든든하게 담아낸 컵반,"5,480","4,280",21%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/f44b9bb1-8da1-4077-9af0-211713b04733.jpg,https://www.kurly.com/goods/5104163
16,[풀무원] 육즙 듬뿍만두 (렌지용),풀무원 만두를 한 입에,정가 없음,"4,000",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/27704c8f-5105-44d8-bed2-d438a84205d4.jpg,https://www.kurly.com/goods/1000896553
16,[오뚜기] UNO 떠먹는 컵피자 3종,토핑 가득 이색 피자,"2,980","2,530",15%,샛별배송,272,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/b42c0f42-9c5e-44af-8102-68d224e935ce.jpg,https://www.kurly.com/goods/1000950829
16,[3개사면 33%][헬시닭] 닭가슴살 메밀만두(오리지널/김치) 2종(택1),설명 없음,"8,980","5,388",40%,샛별배송,127,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/25f927a3-b7fe-4565-a7eb-fc39ea689b91.jpg,https://www.kurly.com/goods/1000951630
16,[투다리] 마라 바지락 볶음,설명 없음,"14,900","11,920",20%,샛별배송,65,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/7472e73c-ba6f-4fe6-8b44-4775409b4302.jpg,https://www.kurly.com/goods/1001065464
16,[애슐리] 크런치즈엣지 포테이토피자 495g,바삭한 감자튀김이 가득,정가 없음,"10,900",할인율 없음,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/23efcafe-0765-478f-afe9-f9af7bb9b7df.jpg,https://www.kurly.com/goods/1001324583
16,[식사이론] 동파육 청경채 만두 315g,풍부한 육즙을 가둔,"7,980","5,580",30%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ee0b1ef8-17a4-406c-907f-a2f50d87e2b8.jpg,https://www.kurly.com/goods/1001320759
16,[식사이론] 백김치 새우 만두 315g,깔끔하고 개운한 풍미,"7,980","5,580",30%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/016bac4a-e44f-4ce1-9de5-f2d3ff87501b.jpg,https://www.kurly.com/goods/1001320757
16,[신선설농탕] 신선 왕만두 490g,속이 꽉 찬 평양 만두,정가 없음,"6,000",할인율 없음,샛별배송,38,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ce75982e-50c0-4d1c-804f-b99d84fac539.jpg,https://www.kurly.com/goods/1001320755
16,[호밍스] 수제 손만두 2종 275g*2 (택1),담백한 개성식 만두,"9,480","7,580",20%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/305cc6f6-c641-422b-bcc4-fa57aa109d2f.jpg,https://www.kurly.com/goods/1001320753
16,[간판없는집] 노량진식 카레떡볶이 520g,진한 카레 풍미의 떡볶이,"6,400","5,760",10%,샛별배송,52,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/d0d0e5fb-1b69-44f9-b0c2-b4b1381fd204.jpg,https://www.kurly.com/goods/1001316168
16,[컬리 선런칭][켈로그] 프로틴 그래놀라 제로슈거 350g,부담은 낮추고 든든함은 더한,"9,580","7,980",16%,샛별배송,63,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/9de77af7-cb5c-4c4a-ac31-46beac1b5579.jpg,https://www.kurly.com/goods/1001325610
16,[공화춘] 동파육,부드럽게 녹는 진한 풍미,"19,900","17,910",10%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/629fad10-36ee-4856-8947-6bf4eece29ac.jpg,https://www.kurly.com/goods/1001323944
16,[그리팅키즈] 순한 짜장소스180g,우리아이 한끼 뚝딱,정가 없음,"5,500",할인율 없음,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/297f7353-d011-4bae-b412-8120ea6e74ad.jpg,https://www.kurly.com/goods/1001310609
16,[33% 특가][CJ] 평양 물냉면(2인분),깔끔하고 담백한 맛,"6,980","4,640",33%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/4a53b8e1-3396-4d97-8b52-e8c322088e03.jpg,https://www.kurly.com/goods/1001330151
16,[CJ] 평양 물냉면(4인분),넉넉하게 즐기는 담백한 감칠맛,"9,480","8,980",5%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/aa543284-cd5f-4038-8281-fb76281cd9d6.jpg,https://www.kurly.com/goods/1001330153
16,[맥시칸] 핫크리스피 치킨 2종 (소스 포함)(택1),화끈하게 매운 소스에 푹,"9,800","7,840",20%,샛별배송,31,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/5b55a550-5377-49f6-b291-c76f13aa1f4d.jpg,https://www.kurly.com/goods/1001335480
16,[면사랑] 미트볼로냐 스파게티 용기면 330g*3개입,짭짤하면서도 고소한,"13,400","11,390",15%,샛별배송,763,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/47b0b86d-e42d-46d5-be13-dab97e5ca56c.jpg,https://www.kurly.com/goods/1000235218
16,[면사랑] 베이컨크림스파게티 용기면 330g*3개입,부드러운 식감과 녹진한 맛,"13,400","11,390",15%,샛별배송,495,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/c0931d48-66f5-4518-8497-ca1f3bf8b06d.jpg,https://www.kurly.com/goods/1000235221
16,[면사랑] 볶음짬뽕면 용기면 365g*3개입,매콤하게 입맛 돋우는,"13,400","11,390",15%,샛별배송,484,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/4c200130-9de8-4f9a-819c-0c8a5a7c2aaa.jpg,https://www.kurly.com/goods/1000235102
16,[면사랑] 까르보나라 크림우동 용기면 360g*3개입,간편히 즐기는 고소한 풍미,"13,400","11,390",15%,샛별배송,287,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/4a9cbe09-2be5-44a0-a188-4c936d0b0ddb.jpg,https://www.kurly.com/goods/1000235078
16,[면사랑] 직화유니짜장 용기면 383g*3개입,진한 감칠맛이 가득,"13,400","11,390",15%,샛별배송,355,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/0923a055-4f40-47fc-97be-e2ebebaaad37.jpg,https://www.kurly.com/goods/1000235085
16,[김구원선생] 100% 국산 도토리묵 묵사발,입맛 살리는 여름철 별미,정가 없음,"9,500",할인율 없음,샛별배송,17,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/eed23931-b8bd-4713-8a36-00731f632b32.jpg,https://www.kurly.com/goods/1001341835
16,국산 열무김치 비빔면 (2인분),시원하고 아삭한 열무 비빔면,"8,980","7,633",15%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/9c2bee50-5179-4a39-809b-17c84216dba2.jpg,https://www.kurly.com/goods/1001346664
16,쫄깃한 정통 냉우동 (2인분),시원한 육수와 탱글한 면발,"7,980","7,182",10%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/74d011c6-4daf-4703-a61a-6de95e6b250b.jpg,https://www.kurly.com/goods/1001346668
16,[차려낸] 정성 담아 차린 밀키트 3종,설명 없음,"15,900","11,900",25%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ad40ed9a-1330-4845-b2ca-26b7ffd2cae8.jpg,https://www.kurly.com/goods/1001299986
16,[용호낙지] 낙곱새,김치볶음밥을 함께 담은,정가 없음,"18,900",할인율 없음,샛별배송,315,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/17765f1f-5045-44b8-a6b7-6291ef0d5bb6.jpg,https://www.kurly.com/goods/1000290266
16,[33% 특가][CJ] 인기 물냉면 2인분 2종 (택1),설명 없음,"6,980","4,640",33%,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/a955017f-5d8e-4878-af24-d87fc893ff48.jpg,https://www.kurly.com/goods/1001359854
16,[1+1][켈로그] 다크 초코 프로틴 딜라이트 그래놀라 350g,든든하게 시작하는 아침,정가 없음,"9,580",할인율 없음,샛별배송,0,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/744fa17c-c839-42d0-b917-e1ac7edba1de.jpg,https://www.kurly.com/goods/1001367708
16,[하코야] 인기 밀키트 6종 골라담기 (택1),최대 25% 특가로 즐기는 하코야 인기 상품,"8,200","6,970",15%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ed1d6d10-5609-4dd7-8c4e-2b13526c15c2.jpeg,https://www.kurly.com/goods/1001345875
16,[골라담기] 인기 아시안 밀키트 골라담기 7종 (택1),설명 없음,"7,900","6,320",20%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/a8262721-640d-491f-a150-fe4702f9a0fd.jpg,https://www.kurly.com/goods/1001345868
16,[푸디버디] 인기 어린이 간편식 7종 골라담기(택2)(+팝콘치킨 증정),푸디버디 인기상품 모아보기,"4,000","3,200",20%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/1b30fb57-bf59-4cff-b8c2-a073f28ffa43.jpg,https://www.kurly.com/goods/1001292305
16,[골라담기] 인기 어린이 반찬 9종(택2),우리 아이 반찬 고민 끝,"2,900","2,320",20%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/01a05cf4-6e99-4d99-91fe-0a443a9a9c26.jpg,https://www.kurly.com/goods/1001250252
16,[김구원선생] 들깨 버섯 순두부,고소한 들깨와 네 가지 버섯이 가득,정가 없음,"8,300",할인율 없음,샛별배송,49,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/cc98e225-0a90-4b35-a119-c4e9fde9989f.jpg,https://www.kurly.com/goods/1001246432
16,[슈퍼키친] 들기름 꼬막 비빔밥,구수한 곤드레밥과 함께,정가 없음,"8,900",할인율 없음,샛별배송,113,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/b36f203e-41c6-4568-9775-53b711b29f0b.jpg,https://www.kurly.com/goods/1001188243
16,[하림] 사리가 추가된 춘천식 양념 닭갈비 밀키트,순식간에 완성하는 매콤 닭갈비,정가 없음,"10,990",할인율 없음,샛별배송,87,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/10eaedab-7c5a-48f1-bcf5-28e4d1b7ee20.jpg,https://www.kurly.com/goods/1001137186
16,[두수고방] 현미 연잎밥,선물 꾸러미 같은 한 끼,정가 없음,"7,200",할인율 없음,샛별배송,423,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/5b1278a7-9c29-495b-8132-577cce8eed39.jpg,https://www.kurly.com/goods/1000401922
16,[투다리] 푸짐한 사각꼬치 어묵탕,푸짐한 투다리 어묵탕 그대로,정가 없음,"12,900",할인율 없음,샛별배송,33,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/d6e75367-f48f-4aea-b3ee-8c709de7dc8c.jpg,https://www.kurly.com/goods/1001065263
16,[Picard] 라따뚜이,신선한 채소 본연의 감칠맛,정가 없음,"12,450",할인율 없음,샛별배송,31,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/87590813-7228-46e6-a749-5fa32e8fa558.jpg,https://www.kurly.com/goods/1001027180
16,[마니커F&G] 골든 후라이드 닭다리 1kg,황금빛 튀김옷을 입은,"16,900","15,210",10%,샛별배송,65,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/9136a167-170d-44fa-8986-8eea579dde04.jpg,https://www.kurly.com/goods/1000940456
16,[비비고 셰프컬렉션 x 미쉐린] 전복 관자 들깨 시래기찜,뉴욕 미쉐린 1스타 'Jua' 김호영 셰프,"26,900","21,900",18%,샛별배송,70,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/8005021a-9353-4b85-8a75-a2564bca21b8.jpg,https://www.kurly.com/goods/1000967921
16,[풀무원] 치즈폭포시카고 10가지치즈스위트갈릭 피자,풍성하게 흘러넘치는 치즈,정가 없음,"9,980",할인율 없음,샛별배송,128,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/e8ecdf3e-6a20-41b0-8e90-fc34257b48ff.jpg,https://www.kurly.com/goods/1000942464
16,[한반] 이북식 만두전골,개운하고 담백한 만두 요리,"16,500","13,900",15%,샛별배송,171,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/787ce630-f861-4027-8eb8-fd422717b157.jpg,https://www.kurly.com/goods/1000936016
17,[모두의맛집] 정지선 셰프 홍콩식 라조장 완자솥밥,이국적인 풍미가 쏙,정가 없음,"7,500",할인율 없음,샛별배송,219,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/2df2d253-479d-42c3-ab5b-a3184c98c3d1.jpg,https://www.kurly.com/goods/1000891031
17,[정지선의 티엔미미] 홍소우육탕면,얼얼한 마라향 가득,"8,900","7,565",15%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/591dd557-51d8-4b9c-95bb-3d830ef1c574.jpg,https://www.kurly.com/goods/1000902741
17,[바른식] 양장피 667g,풍성하고 화려한 중화요리,정가 없음,"14,900",할인율 없음,샛별배송,87,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/c42b918f-0ed5-4c45-85ef-4f1c90a07c2e.jpg,https://www.kurly.com/goods/1000844091
17,[크라제] 뽀모도로 스파게티 (2개입),전자레인지에 조리로 더욱 간편하게,정가 없음,"8,980",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5161865
17,[크라제] 봉골레 스파게티 (2개입),깔끔한 감칠맛이 매력,정가 없음,"8,980",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5132906
17,[소중한식사] 모둠전 세트(3-4인),온 가족이 함께 즐기는 전,정가 없음,"49,900",할인율 없음,샛별배송,23,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000780082
17,[프레시지] 듬뿍담은 안동식 순살찜닭,부드러운 닭다리살만 쏙,정가 없음,"11,900",할인율 없음,샛별배송,61,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000747471
17,[리지스] 벨기에 초콜릿 그래놀라 400g,초콜릿의 진한 달콤함을 더한,정가 없음,"14,900",할인율 없음,샛별배송,0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000759223
